loan_id,customer_id,age,gender,education,marital_status,employment_type,employment_length_months,annual_income,monthly_income,existing_emi,debt_to_income,credit_score,credit_history_length_months,delinquency_count,past_default_flag,loan_amount,loan_term_months,interest_rate,emi_amount,loan_purpose,loan_product,disbursal_date,repayment_status,first_emi_default_flag,loan_source_type,state,district,city,pincode,urban_rural_flag,branch_code,branch_region,service_area_cluster,distance_to_branch_km,area_default_rate,district_risk_score,state_risk_score,population_density_band,economic_activity_type,channel,has_mortgage,has_dependents,has_cosigner,loan_default
LN18650,C218650,41,Female,Graduate,Married,Salaried,25,200000,16666,19683,0.393,841,133,0,1,992000,24,9.09,41646,Home,Secured,2049-12-29,Active,1,New,Uttar Pradesh,Varanasi,Varanasi,685631,Urban,WEST,WestZone,32,12.2,0.294,0.604,0.547,High,Salaried,Partner,Yes,No,No,1
LN18651,C218651,32,Male,Graduate,Single,SelfEmployed,29,106000,8833,5167,0.092,801,73,1,0,651000,60,7.62,10919,Education,Secured,2049-12-30,Active,0,New,Maharashtra,Nashik,Nashik,553637,Urban,CENTRAL,SouthZone,4,9.5,0.125,0.536,0.334,Medium,MSME,Branch,No,Yes,No,1
LN18652,C218652,45,Male,Graduate,Married,SelfEmployed,63,67000,5583,7487,0.355,754,158,1,0,566000,36,23.57,16031,Personal,Secured,2049-12-31,WrittenOff,0,New,Bihar,Bhagalpur,Bhagalpur,468851,Urban,NORTH,SouthZone,35,17.0,0.186,0.519,0.554,High,MSME,Branch,No,Yes,No,1
LN18653,C218653,54,Male,Graduate,Single,Business,63,42000,3500,2113,0.146,642,149,2,0,213000,48,22.57,4521,Education,Secured,2050-01-01,Active,0,New,Maharashtra,Nashik,Nashik,506183,Urban,CENTRAL,CentralZone,5,13.1,0.27,0.52,0.652,Medium,Agri,Field,No,No,No,1
LN18654,C218654,39,Male,Other,Married,Business,51,138000,11500,28995,0.193,777,149,0,0,1096000,18,10.06,61399,Vehicle,Secured,2050-01-02,Overdue,0,Repeat,Madhya Pradesh,Indore,Indore,653721,Rural,NORTH,NorthZone,31,17.5,0.179,0.592,0.412,Low,Salaried,Partner,No,No,No,1
LN18655,C218655,43,Male,Graduate,Single,Salaried,107,191000,15916,62897,0.309,654,191,2,0,1585000,12,10.25,133212,Vehicle,Secured,2050-01-03,Closed,0,New,Uttar Pradesh,Varanasi,Varanasi,312452,Urban,EAST,WestZone,13,17.8,0.218,0.95,0.662,Medium,Agri,Digital,Yes,Yes,No,1
LN18656,C218656,41,Male,Graduate,Married,Business,124,29000,2416,1706,0.214,765,213,1,0,86000,24,12.38,3620,Vehicle,Secured,2050-01-04,Active,0,New,Tamil Nadu,Coimbatore,Coimbatore,782928,Urban,NORTH,SouthZone,34,32.2,0.165,0.491,0.457,Medium,Mixed,Digital,No,Yes,No,1
LN18657,C218657,31,Male,Other,Single,Business,109,93000,7750,10635,0.23,740,169,1,0,804000,36,16.84,22647,Education,Unsecured,2050-01-05,Active,0,New,Kerala,Kochi,Kochi,767889,Urban,NORTH,SouthZone,31,20.9,0.143,0.279,0.568,Low,MSME,Digital,No,Yes,No,1
LN18658,C218658,42,Male,HighSchool,Married,Salaried,27,49000,4083,16468,0.268,579,130,0,0,415000,12,10.16,34876,Agri,Unsecured,2050-01-06,Active,0,Repeat,Gujarat,Ahmedabad,Ahmedabad,743731,Urban,NORTH,CentralZone,26,8.3,0.217,0.602,0.599,Low,MSME,Branch,No,Yes,No,1
LN18659,C218659,32,Male,Graduate,Married,Salaried,28,96000,8000,8479,0.248,885,89,2,1,641000,36,17.93,18072,Business,Unsecured,2050-01-07,Active,1,New,Rajasthan,Jaipur,Jaipur,287071,Rural,EAST,SouthZone,39,14.7,0.317,0.554,0.478,Medium,Salaried,Branch,Yes,Yes,No,1
LN18660,C218660,22,Male,PostGraduate,Single,Salaried,18,30000,2500,3426,0.413,850,71,1,0,259000,36,16.94,7296,Home,Secured,2050-01-08,Closed,1,New,Madhya Pradesh,Bhopal,Bhopal,621625,SemiUrban,CENTRAL,WestZone,35,9.9,0.09,0.392,0.598,High,Mixed,Branch,Yes,Yes,No,1
LN18661,C218661,41,Male,PostGraduate,Married,Salaried,79,109000,9083,13280,0.585,813,185,1,0,502000,18,15.13,28241,Vehicle,Secured,2050-01-09,Active,0,Repeat,Karnataka,Mysuru,Mysuru,354089,Rural,CENTRAL,SouthZone,3,8.9,0.202,0.508,0.432,Medium,Mixed,Branch,No,No,Yes,1
LN18662,C218662,39,Male,Graduate,Married,Salaried,55,128000,10666,7817,0.094,697,98,3,0,197000,12,20.25,16694,Vehicle,Secured,2050-01-10,Active,0,New,Madhya Pradesh,Bhopal,Bhopal,733640,Urban,EAST,CentralZone,1,2.5,0.276,0.471,0.72,High,MSME,Field,No,No,No,0
LN18663,C218663,21,Male,Graduate,Married,Salaried,23,32000,2666,4683,0.387,645,45,1,0,236000,24,8.86,9906,Education,Secured,2050-01-11,Active,0,New,Gujarat,Surat,Surat,217173,Urban,CENTRAL,WestZone,16,21.6,0.322,0.454,0.296,Medium,MSME,Branch,Yes,Yes,Yes,1
LN18664,C218664,42,Female,Graduate,Married,SelfEmployed,36,83000,6916,4563,0.514,711,59,0,0,460000,48,15.93,9711,Home,Secured,2050-01-12,Active,0,New,Kerala,Thiruvananthapuram,Thiruvananthapuram,288965,Urban,SOUTH,CentralZone,37,10.9,0.15,0.563,0.722,Medium,Agri,Field,No,Yes,No,1
LN18665,C218665,62,Male,Graduate,Single,Business,46,78000,6500,22778,0.068,852,123,1,1,574000,12,18.18,48558,Education,Unsecured,2050-01-13,Closed,1,Repeat,Gujarat,Surat,Surat,442677,Urban,WEST,WestZone,23,14.6,0.193,0.362,0.502,Medium,Salaried,Branch,Yes,Yes,No,1
LN18666,C218666,21,Male,Other,Married,SelfEmployed,137,98000,8166,10132,0.291,649,197,1,0,766000,36,18.92,21613,Personal,Secured,2050-01-14,Active,1,New,Uttar Pradesh,Lucknow,Lucknow,297088,SemiUrban,WEST,NorthZone,25,21.1,0.087,0.563,0.572,High,Salaried,Branch,No,Yes,No,1
LN18667,C218667,39,Female,Graduate,Single,Business,82,150000,12500,5437,0.077,701,144,4,0,685000,60,13.35,11544,Business,Unsecured,2050-01-15,Overdue,0,Repeat,Rajasthan,Jodhpur,Jodhpur,505033,Urban,SOUTH,NorthZone,2,28.6,0.292,0.061,0.578,High,Mixed,Branch,Yes,Yes,No,1
LN18668,C218668,26,Female,Graduate,Single,SelfEmployed,21,60000,5000,3591,0.34,800,42,0,0,362000,48,15.46,7639,Business,Unsecured,2050-01-16,Active,0,New,Bihar,Gaya,Gaya,557399,Rural,NORTH,CentralZone,15,6.2,0.196,0.675,0.686,High,Salaried,Field,Yes,Yes,Yes,1
LN18669,C218669,42,Male,PostGraduate,Married,Salaried,15,26000,2166,2292,0.175,619,50,1,0,231000,48,14.74,4872,Home,Unsecured,2050-01-17,Active,0,New,Kerala,Thiruvananthapuram,Thiruvananthapuram,242881,Urban,CENTRAL,NorthZone,20,10.9,0.298,0.321,0.415,Medium,Agri,Digital,No,No,No,1
LN18670,C218670,31,Male,Graduate,Married,Salaried,71,203000,16916,8968,0.038,587,101,0,0,1130000,60,10.85,19004,Education,Secured,2050-01-18,Active,0,New,Gujarat,Vadodara,Vadodara,466997,Rural,NORTH,WestZone,9,19.8,0.241,0.496,0.75,Low,Agri,Digital,Yes,Yes,No,1
LN18671,C218671,26,Female,Other,Married,Salaried,26,290000,24166,53571,0.059,795,61,1,1,1350000,12,21.17,114485,Vehicle,Secured,2050-01-19,Active,1,New,Maharashtra,Nashik,Nashik,135334,SemiUrban,CENTRAL,WestZone,23,12.4,0.222,0.753,0.405,Low,Agri,Digital,Yes,No,No,1
LN18672,C218672,33,Male,PostGraduate,Single,SelfEmployed,21,266000,22166,28889,0.203,834,67,1,1,1456000,24,11.49,61248,Vehicle,Secured,2050-01-20,Active,0,TopUp,Gujarat,Ahmedabad,Ahmedabad,656337,Rural,NORTH,WestZone,33,3.4,0.066,0.75,0.719,Medium,Salaried,Partner,Yes,No,No,1
LN18673,C218673,47,Male,Graduate,Married,Salaried,149,80000,6666,1222,0.255,900,171,2,0,154000,60,13.6,2596,Personal,Secured,2050-01-21,Closed,0,New,Madhya Pradesh,Gwalior,Gwalior,218736,SemiUrban,CENTRAL,WestZone,15,13.6,0.332,0.467,0.465,Medium,Mixed,Digital,Yes,No,No,0
LN18674,C218674,49,Male,Graduate,Married,SelfEmployed,71,126000,10500,18915,0.281,870,160,2,0,715000,18,6.0,39921,Vehicle,Unsecured,2050-01-22,Overdue,0,Repeat,Gujarat,Surat,Surat,265061,Rural,CENTRAL,WestZone,28,11.7,0.177,0.569,0.288,Medium,Salaried,Field,No,Yes,No,1
LN18675,C218675,43,Female,HighSchool,Married,Business,99,98000,8166,25714,0.201,778,200,2,0,648000,12,13.67,54615,Vehicle,Secured,2050-01-23,Active,1,New,Uttar Pradesh,Lucknow,Lucknow,552434,Urban,SOUTH,SouthZone,21,9.1,0.274,0.739,0.665,High,MSME,Digital,No,No,No,1
LN18676,C218676,46,Male,Graduate,Married,SelfEmployed,16,37000,3083,1905,0.221,558,101,1,0,192000,48,18.42,4061,Vehicle,Unsecured,2050-01-24,Active,0,New,Gujarat,Surat,Surat,681577,Urban,NORTH,CentralZone,27,16.6,0.227,0.758,0.644,Medium,Agri,Branch,No,Yes,No,1
LN18677,C218677,34,Male,PostGraduate,Married,Salaried,29,56000,4666,4815,0.21,563,134,2,0,364000,36,24.81,10320,Vehicle,Secured,2050-01-25,Active,0,Repeat,Gujarat,Vadodara,Vadodara,523354,Urban,NORTH,SouthZone,17,9.1,0.282,0.317,0.515,Medium,Agri,Branch,No,Yes,No,1
LN18678,C218678,28,Female,Graduate,Single,Salaried,22,65000,5416,4405,0.143,697,141,0,0,444000,48,18.63,9394,Education,Secured,2050-01-26,Active,0,New,Kerala,Kochi,Kochi,657478,Urban,SOUTH,EastZone,30,11.2,0.177,0.758,0.704,Medium,Agri,Partner,No,Yes,No,1
LN18679,C218679,21,Male,Graduate,Married,Business,92,65000,5416,2510,0.091,689,189,3,0,253000,48,6.31,5299,Education,Unsecured,2050-01-27,Active,0,TopUp,Gujarat,Vadodara,Vadodara,278910,Urban,WEST,WestZone,18,0.5,0.138,0.57,0.567,Medium,MSME,Partner,Yes,Yes,Yes,1
LN18680,C218680,48,Female,Other,Married,Salaried,59,91000,7583,18677,0.368,560,169,2,0,706000,18,14.32,39690,Business,Unsecured,2050-01-28,Active,0,Repeat,Uttar Pradesh,Varanasi,Varanasi,457920,SemiUrban,SOUTH,EastZone,25,8.9,0.224,0.634,0.379,Low,Salaried,Digital,Yes,No,No,1
LN18681,C218681,47,Male,Graduate,Divorced,SelfEmployed,39,79000,6583,4087,0.266,633,48,2,0,515000,60,12.0,8669,Business,Secured,2050-01-29,Overdue,1,New,Madhya Pradesh,Gwalior,Gwalior,293267,Rural,CENTRAL,WestZone,37,14.6,0.18,0.555,0.14,Medium,Salaried,Branch,No,No,No,1
LN18682,C218682,43,Male,Graduate,Single,Salaried,43,58000,4833,6389,0.27,624,70,0,0,483000,36,18.53,13624,Education,Unsecured,2050-01-30,Active,0,New,Karnataka,Bengaluru,Bengaluru,519610,Urban,SOUTH,NorthZone,14,5.4,0.094,0.474,0.699,High,Mixed,Digital,No,Yes,No,1
LN18683,C218683,39,Female,Graduate,Divorced,Business,190,72000,6000,11323,0.277,654,235,1,0,428000,18,12.11,24018,Business,Secured,2050-01-31,Active,0,New,Maharashtra,Nagpur,Nagpur,380397,SemiUrban,WEST,SouthZone,21,3.6,0.212,0.413,0.42,High,Agri,Partner,Yes,Yes,No,1
LN18684,C218684,48,Female,HighSchool,Married,SelfEmployed,29,117000,9750,6905,0.28,778,104,2,0,870000,60,19.52,14736,Home,Unsecured,2050-02-01,Overdue,0,New,Gujarat,Vadodara,Vadodara,369258,Rural,CENTRAL,NorthZone,2,8.1,0.188,0.384,0.379,Medium,Salaried,Branch,No,Yes,No,1
LN18685,C218685,27,Female,Graduate,Single,Salaried,37,58000,4833,4236,0.35,645,101,1,0,427000,48,6.0,8940,Personal,Unsecured,2050-02-02,Active,0,New,Gujarat,Ahmedabad,Ahmedabad,625426,SemiUrban,CENTRAL,CentralZone,20,7.5,0.246,0.464,0.451,Medium,Salaried,Branch,No,Yes,No,1
LN18686,C218686,37,Male,Graduate,Single,Salaried,12,38000,3166,1091,0.186,591,50,0,0,110000,48,10.5,2312,Business,Secured,2050-02-03,Active,1,Repeat,Gujarat,Ahmedabad,Ahmedabad,610217,SemiUrban,EAST,CentralZone,26,13.9,0.209,0.341,0.534,High,Mixed,Branch,No,No,No,1
LN18687,C218687,26,Male,HighSchool,Divorced,Salaried,27,97000,8083,4345,0.647,866,34,2,0,219000,24,24.02,9308,Business,Unsecured,2050-02-04,Active,0,New,Telangana,Hyderabad,Hyderabad,461754,Urban,NORTH,EastZone,12,5.6,0.096,0.696,0.469,Medium,Salaried,Branch,No,No,Yes,1
LN18688,C218688,28,Male,HighSchool,Married,Business,35,114000,9500,10132,0.226,819,136,3,0,766000,36,20.2,21636,Personal,Secured,2050-02-05,Active,0,New,Madhya Pradesh,Bhopal,Bhopal,297878,SemiUrban,CENTRAL,WestZone,31,13.8,0.154,0.349,0.206,Medium,Salaried,Branch,No,No,No,1
LN18689,C218689,37,Male,Graduate,Married,Farmer,69,68000,5666,14180,0.267,729,158,3,0,536000,18,16.22,30180,Agri,Unsecured,2050-02-06,Active,0,New,Bihar,Patna,Patna,351620,Urban,WEST,SouthZone,9,10.0,0.329,0.702,0.518,High,Mixed,Digital,No,No,No,1
LN18690,C218690,35,Male,Graduate,Married,SelfEmployed,42,114000,9500,5873,0.111,602,67,2,0,296000,24,13.98,12477,Vehicle,Unsecured,2050-02-07,Active,1,TopUp,Gujarat,Vadodara,Vadodara,396690,Rural,NORTH,WestZone,32,14.3,0.164,0.262,0.581,Medium,Salaried,Digital,No,No,No,1
LN18691,C218691,40,Male,PostGraduate,Married,Salaried,20,88000,7333,3770,0.479,699,76,1,0,475000,60,14.54,8013,Business,Unsecured,2050-02-08,Active,0,New,Karnataka,Bengaluru,Bengaluru,168013,Urban,CENTRAL,NorthZone,16,16.3,0.234,0.48,0.423,Medium,Salaried,Branch,No,No,No,1
LN18692,C218692,47,Female,PostGraduate,Single,Salaried,22,16000,1333,1045,0.192,557,38,0,0,79000,36,16.04,2224,Agri,Secured,2050-02-09,Active,0,New,Maharashtra,Pune,Pune,609035,Urban,NORTH,EastZone,15,26.9,0.129,0.471,0.498,Medium,Salaried,Branch,Yes,Yes,Yes,1
LN18693,C218693,46,Male,PostGraduate,Single,Salaried,11,48000,4000,6825,0.394,761,105,0,0,172000,12,19.3,14564,Home,Unsecured,2050-02-10,Active,0,New,Telangana,Warangal,Warangal,438183,Rural,EAST,CentralZone,29,21.8,0.275,0.31,0.516,Medium,MSME,Branch,No,Yes,No,1
LN18694,C218694,39,Male,PostGraduate,Single,Salaried,60,75000,6250,2492,0.49,608,179,1,0,314000,60,21.38,5327,Personal,Secured,2050-02-11,Active,0,Repeat,Madhya Pradesh,Indore,Indore,455536,Urban,SOUTH,EastZone,7,20.2,0.237,0.158,0.117,Medium,MSME,Partner,No,Yes,No,1
LN18695,C218695,57,Male,Other,Single,Salaried,10,45000,3750,1627,0.218,728,90,0,0,82000,24,19.6,3472,Home,Unsecured,2050-02-12,Active,0,Repeat,Gujarat,Surat,Surat,296024,Urban,NORTH,CentralZone,20,14.2,0.232,0.794,0.449,High,Salaried,Branch,Yes,No,No,0
LN18696,C218696,21,Male,Other,Married,Salaried,107,48000,4000,8413,0.082,627,219,1,0,424000,24,7.1,17771,Home,Secured,2050-02-13,Active,1,New,Maharashtra,Pune,Pune,308546,Urban,CENTRAL,SouthZone,10,21.3,0.289,0.405,0.365,Medium,Salaried,Field,Yes,Yes,No,1
LN18697,C218697,42,Male,Graduate,Married,SelfEmployed,26,74000,6166,4861,0.216,836,100,1,0,490000,48,16.24,10346,Education,Unsecured,2050-02-14,Active,0,Repeat,Uttar Pradesh,Lucknow,Lucknow,732825,Rural,NORTH,CentralZone,27,3.9,0.185,0.806,0.418,High,Salaried,Branch,Yes,No,No,1
LN18698,C218698,51,Male,Graduate,Married,Salaried,72,48000,4000,6567,0.207,725,145,1,0,331000,24,17.66,13995,Personal,Unsecured,2050-02-15,Active,0,New,Gujarat,Vadodara,Vadodara,373710,Urban,EAST,EastZone,7,8.8,0.233,0.359,0.54,Medium,Agri,Branch,Yes,No,No,0
LN18699,C218699,47,Female,Graduate,Married,Business,31,54000,4500,1012,0.498,728,131,1,0,153000,72,21.82,2164,Business,Secured,2050-02-16,Active,0,New,Uttar Pradesh,Lucknow,Lucknow,334088,Urban,EAST,WestZone,10,0.5,0.321,0.398,0.337,High,Salaried,Partner,No,Yes,No,1
LN18700,C218700,39,Male,Other,Married,Business,44,188000,15666,22619,0.263,775,134,0,1,1140000,24,23.0,48410,Education,Unsecured,2050-02-17,Active,0,New,Maharashtra,Nashik,Nashik,354278,SemiUrban,EAST,EastZone,28,2.4,0.219,0.601,0.404,Low,Agri,Partner,Yes,Yes,No,1
LN18701,C218701,51,Male,Graduate,Single,Salaried,103,22000,1833,1063,0.406,755,177,0,0,134000,60,14.81,2261,Education,Unsecured,2050-02-18,Active,1,New,Madhya Pradesh,Indore,Indore,259545,SemiUrban,WEST,WestZone,15,5.9,0.201,0.48,0.272,High,Agri,Branch,Yes,No,No,1
LN18702,C218702,38,Female,PostGraduate,Married,Salaried,15,63000,5250,4762,0.227,710,77,3,0,180000,18,23.28,10194,Agri,Secured,2050-02-19,Active,0,New,Maharashtra,Mumbai,Mumbai,635856,Urban,EAST,SouthZone,14,11.2,0.334,0.297,0.389,Medium,Mixed,Branch,Yes,No,No,0
LN18703,C218703,52,Male,HighSchool,Married,Salaried,44,58000,4833,3968,0.413,665,91,1,1,300000,36,12.95,8423,Education,Unsecured,2050-02-20,Closed,0,New,Uttar Pradesh,Kanpur,Kanpur,722588,Urban,CENTRAL,WestZone,22,11.8,0.135,0.423,0.724,High,Salaried,Branch,No,No,No,1
LN18704,C218704,46,Male,PostGraduate,Divorced,Salaried,32,107000,8916,9514,0.183,793,140,4,0,959000,48,19.28,20300,Business,Secured,2050-02-21,Active,0,New,Tamil Nadu,Madurai,Madurai,257324,SemiUrban,SOUTH,SouthZone,5,7.8,0.148,0.353,0.21,High,Salaried,Branch,Yes,No,No,1
LN18705,C218705,32,Male,Graduate,Divorced,Salaried,28,77000,6416,6647,0.236,678,116,0,0,670000,48,7.56,14046,Agri,Unsecured,2050-02-22,Active,0,TopUp,Telangana,Warangal,Warangal,370299,Urban,SOUTH,WestZone,35,15.1,0.227,0.632,0.282,Medium,Salaried,Branch,Yes,Yes,No,1
LN18706,C218706,43,Male,HighSchool,Single,Salaried,29,137000,11416,1276,0.185,777,56,0,0,193000,72,20.66,2727,Business,Secured,2050-02-23,Active,1,Repeat,Tamil Nadu,Madurai,Madurai,620425,Rural,CENTRAL,CentralZone,20,16.9,0.179,0.66,0.764,High,Agri,Branch,Yes,Yes,Yes,1
LN18707,C218707,40,Male,Graduate,Married,Farmer,39,136000,11333,4028,0.431,665,129,2,1,203000,24,16.6,8575,Vehicle,Unsecured,2050-02-24,Active,0,New,Telangana,Warangal,Warangal,496549,Urban,SOUTH,WestZone,19,0.5,0.066,0.491,0.732,High,Salaried,Branch,Yes,Yes,Yes,1
LN18708,C218708,41,Female,PostGraduate,Single,Salaried,60,90000,7500,4167,0.466,544,161,0,0,420000,48,17.57,8878,Business,Secured,2050-02-25,Active,0,New,Telangana,Warangal,Warangal,719524,Urban,WEST,SouthZone,20,12.2,0.185,0.587,0.465,Low,Salaried,Field,No,No,No,1
LN18709,C218709,34,Male,Graduate,Married,Salaried,17,45000,3750,972,0.412,632,83,1,0,98000,48,12.32,2063,Agri,Unsecured,2050-02-26,Closed,0,New,Telangana,Warangal,Warangal,189200,Rural,EAST,NorthZone,3,0.5,0.181,0.62,0.504,High,MSME,Partner,Yes,No,Yes,1
LN18710,C218710,40,Male,Graduate,Married,Salaried,67,125000,10416,12354,0.378,712,157,0,1,934000,36,8.36,26125,Personal,Unsecured,2050-02-27,Overdue,0,New,Karnataka,Hubballi,Hubballi,229230,Urban,CENTRAL,NorthZone,30,14.5,0.199,0.264,0.534,High,Agri,Field,No,Yes,No,1
LN18711,C218711,32,Female,HighSchool,Single,Business,30,71000,5916,1508,0.379,575,87,0,0,228000,72,16.08,3209,Agri,Unsecured,2050-02-28,Active,0,Repeat,Telangana,Warangal,Warangal,322659,SemiUrban,NORTH,WestZone,18,24.4,0.231,0.443,0.53,High,Salaried,Branch,Yes,Yes,No,1
LN18712,C218712,45,Male,HighSchool,Single,Salaried,21,142000,11833,3631,0.621,562,61,3,0,366000,48,11.39,7697,Vehicle,Unsecured,2050-03-01,Active,1,New,Madhya Pradesh,Indore,Indore,471673,SemiUrban,WEST,NorthZone,37,6.4,0.219,0.359,0.388,Medium,Agri,Partner,No,Yes,No,1
LN18713,C218713,43,Female,HighSchool,Married,Salaried,14,73000,6083,2758,0.515,734,100,1,0,278000,48,10.94,5844,Business,Unsecured,2050-03-02,Active,0,Repeat,Maharashtra,Nagpur,Nagpur,309127,SemiUrban,WEST,EastZone,15,2.3,0.222,0.49,0.503,Low,Salaried,Branch,No,Yes,No,1
LN18714,C218714,26,Female,Other,Single,Business,50,62000,5166,3468,0.457,551,163,4,0,437000,60,14.37,7371,Agri,Secured,2050-03-03,Active,0,New,Telangana,Hyderabad,Hyderabad,504914,Urban,SOUTH,WestZone,25,12.2,0.209,0.495,0.505,Medium,MSME,Digital,No,No,No,1
LN18715,C218715,47,Female,PostGraduate,Single,Business,27,227000,18916,68095,0.448,657,58,1,1,1716000,12,13.5,144609,Home,Unsecured,2050-03-04,Active,0,Repeat,Telangana,Warangal,Warangal,513331,Rural,SOUTH,SouthZone,13,10.6,0.24,0.106,0.581,Medium,MSME,Field,No,No,No,1
LN18716,C218716,40,Female,HighSchool,Married,Salaried,30,109000,9083,3710,0.25,738,73,0,0,374000,48,19.24,7917,Vehicle,Secured,2050-03-05,Active,0,New,Rajasthan,Jodhpur,Jodhpur,674899,SemiUrban,CENTRAL,CentralZone,33,16.6,0.206,0.238,0.755,Low,Mixed,Branch,Yes,No,No,1
LN18717,C218717,34,Female,HighSchool,Married,Salaried,58,80000,6666,6508,0.396,666,140,0,1,328000,24,13.94,13825,Home,Secured,2050-03-06,Active,0,New,Tamil Nadu,Madurai,Madurai,559297,Rural,CENTRAL,NorthZone,7,12.6,0.226,0.109,0.582,Medium,Mixed,Branch,No,Yes,No,1
LN18718,C218718,53,Male,HighSchool,Divorced,Business,26,100000,8333,9087,0.125,811,65,0,0,687000,36,9.12,19228,Home,Unsecured,2050-03-07,Active,0,New,Maharashtra,Pune,Pune,428712,Urban,NORTH,EastZone,25,4.8,0.206,0.705,0.47,High,MSME,Partner,No,No,No,1
LN18719,C218719,33,Male,Graduate,Single,Salaried,124,55000,4583,3294,0.146,879,197,0,1,83000,12,13.65,6995,Vehicle,Unsecured,2050-03-08,Active,0,New,Maharashtra,Nashik,Nashik,665401,SemiUrban,CENTRAL,NorthZone,25,5.3,0.155,0.481,0.407,High,MSME,Digital,Yes,Yes,No,1
LN18720,C218720,40,Male,Graduate,Married,SelfEmployed,83,77000,6416,4532,0.031,740,100,1,1,571000,60,22.03,9691,Personal,Secured,2050-03-09,Active,0,Repeat,Rajasthan,Jodhpur,Jodhpur,410039,Urban,SOUTH,NorthZone,14,5.3,0.134,0.762,0.505,High,Mixed,Field,Yes,Yes,Yes,1
LN18721,C218721,51,Female,HighSchool,Single,Unemployed,43,69000,5750,7513,0.032,699,122,0,0,568000,36,18.92,16027,Business,Unsecured,2050-03-10,Active,0,Repeat,Karnataka,Mysuru,Mysuru,563634,Urban,SOUTH,EastZone,31,10.5,0.29,0.618,0.589,High,Salaried,Branch,No,No,Yes,0
LN18722,C218722,43,Male,PostGraduate,Married,Business,80,129000,10750,4135,0.283,753,124,0,0,521000,60,19.64,8825,Agri,Unsecured,2050-03-11,Active,0,New,Telangana,Warangal,Warangal,148854,Rural,EAST,WestZone,3,7.6,0.209,0.832,0.485,Low,Agri,Digital,Yes,Yes,No,1
LN18723,C218723,48,Female,PostGraduate,Married,Unemployed,11,76000,6333,6415,0.259,770,57,1,0,485000,36,11.75,13604,Education,Unsecured,2050-03-12,Closed,0,New,Telangana,Warangal,Warangal,447678,Urban,SOUTH,EastZone,38,26.0,0.147,0.376,0.509,High,Salaried,Branch,Yes,No,Yes,1
LN18724,C218724,41,Female,PostGraduate,Divorced,SelfEmployed,41,103000,8583,2321,0.267,754,60,4,0,234000,48,22.26,4965,Education,Secured,2050-03-13,Active,1,New,Maharashtra,Nagpur,Nagpur,133584,Urban,SOUTH,WestZone,16,10.1,0.159,0.675,0.678,Medium,Salaried,Digital,Yes,No,No,1
LN18725,C218725,37,Female,Graduate,Single,Unemployed,68,16000,1333,2817,0.32,764,142,2,0,71000,12,13.27,5982,Vehicle,Unsecured,2050-03-14,Active,0,Repeat,Gujarat,Vadodara,Vadodara,394340,Urban,NORTH,WestZone,35,0.5,0.053,0.541,0.842,Low,Agri,Digital,Yes,No,No,1
LN18726,C218726,35,Female,Graduate,Married,Salaried,41,31000,2583,992,0.128,692,61,0,1,50000,24,7.3,2096,Vehicle,Secured,2050-03-15,Active,0,New,Madhya Pradesh,Bhopal,Bhopal,671989,Urban,EAST,EastZone,17,3.0,0.274,0.73,0.401,Medium,MSME,Digital,Yes,Yes,No,1
LN18727,C218727,38,Female,Graduate,Single,Salaried,85,151000,12583,4831,0.425,586,135,0,0,487000,48,19.03,10307,Vehicle,Unsecured,2050-03-16,Active,0,New,Maharashtra,Pune,Pune,146846,SemiUrban,SOUTH,NorthZone,2,9.0,0.121,0.398,0.534,Low,Salaried,Branch,No,Yes,Yes,1
LN18728,C218728,34,Male,PostGraduate,Married,Unemployed,98,65000,5416,14286,0.228,683,114,0,0,540000,18,13.77,30344,Home,Secured,2050-03-17,Active,0,Repeat,Maharashtra,Nagpur,Nagpur,233132,SemiUrban,NORTH,WestZone,22,3.3,0.174,0.641,0.439,High,Salaried,Digital,Yes,No,No,1
LN18729,C218729,31,Male,PostGraduate,Divorced,SelfEmployed,12,67000,5583,1402,0.285,760,121,0,0,106000,36,16.54,2985,Business,Secured,2050-03-18,Active,0,TopUp,Madhya Pradesh,Indore,Indore,210921,Urban,EAST,SouthZone,33,16.0,0.147,0.688,0.491,Medium,MSME,Digital,Yes,No,No,1
LN18730,C218730,40,Male,Graduate,Single,SelfEmployed,29,252000,21000,12526,0.208,629,93,1,0,947000,36,14.84,26631,Personal,Secured,2050-03-19,WrittenOff,0,New,Uttar Pradesh,Kanpur,Kanpur,193549,SemiUrban,CENTRAL,CentralZone,29,15.1,0.205,0.448,0.594,Medium,Mixed,Field,Yes,No,No,1
LN18731,C218731,39,Male,PostGraduate,Married,Salaried,60,43000,3583,873,0.12,830,154,1,0,66000,36,14.92,1856,Education,Secured,2050-03-20,Active,0,TopUp,Maharashtra,Pune,Pune,686089,SemiUrban,CENTRAL,SouthZone,24,8.6,0.101,0.471,0.611,High,Salaried,Digital,Yes,No,Yes,1
LN18732,C218732,31,Female,Graduate,Divorced,Salaried,33,58000,4833,4960,0.316,740,85,0,0,125000,12,18.24,10575,Home,Secured,2050-03-21,Closed,0,New,Maharashtra,Pune,Pune,563677,Urban,CENTRAL,SouthZone,6,0.5,0.245,0.413,0.466,High,MSME,Branch,Yes,Yes,No,1
